title,theme,year,shp_zip,geojson,csv,kml,rest,landing
2018 - Antofagasta - Siniestros Individuales,Siniestros individuales,2018,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/c0462f2953554bf6916cfb78591df39b/shapefile?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/c0462f2953554bf6916cfb78591df39b/geojson?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/c0462f2953554bf6916cfb78591df39b/csv?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/c0462f2953554bf6916cfb78591df39b/kml?layers=0,https://services3.arcgis.com/vaJl1B5HEzZj7154/arcgis/rest/services/Siniestros_TransitoAntofagasta2018/FeatureServer/0,https://mapas-conaset.opendata.arcgis.com/datasets/c0462f2953554bf6916cfb78591df39b_0
2018 - Biobío - Siniestros Individuales,Siniestros individuales,2018,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/ff404c7a243241d59ab6b97386260e69/shapefile?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/ff404c7a243241d59ab6b97386260e69/geojson?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/ff404c7a243241d59ab6b97386260e69/csv?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/ff404c7a243241d59ab6b97386260e69/kml?layers=0,https://services3.arcgis.com/vaJl1B5HEzZj7154/arcgis/rest/services/Siniestros_Biobio2018/FeatureServer/0,https://mapas-conaset.opendata.arcgis.com/datasets/ff404c7a243241d59ab6b97386260e69_0
Siniestros de Tránsito en la Región de Valparaíso 2015-2020.,Siniestros transito region multianual,2020,,,,,,https://mapas-conaset.opendata.arcgis.com/maps/04cfac38ed994a1c8337e852b40063e0
"Siniestros de tránsito, región de Antofagasta, Chile, 2019.",Siniestros transito region multianual,2019,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/50c493754b5d434c8a1c44b96a6e6e44/shapefile?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/50c493754b5d434c8a1c44b96a6e6e44/geojson?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/50c493754b5d434c8a1c44b96a6e6e44/csv?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/50c493754b5d434c8a1c44b96a6e6e44/kml?layers=0,https://services3.arcgis.com/vaJl1B5HEzZj7154/arcgis/rest/services/Siniestros_Transito_Antofagasta2019/FeatureServer/0,https://mapas-conaset.opendata.arcgis.com/datasets/50c493754b5d434c8a1c44b96a6e6e44_0
"Siniestros de tránsito, región de Atacama, Chile, 2019.",Siniestros transito region multianual,2019,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/fb4d722f791e427b81eb436945b41b91/shapefile?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/fb4d722f791e427b81eb436945b41b91/geojson?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/fb4d722f791e427b81eb436945b41b91/csv?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/fb4d722f791e427b81eb436945b41b91/kml?layers=0,https://services3.arcgis.com/vaJl1B5HEzZj7154/arcgis/rest/services/Siniestros_TransitoAtacama2019/FeatureServer/0,https://mapas-conaset.opendata.arcgis.com/datasets/fb4d722f791e427b81eb436945b41b91_0
"Siniestros de tránsito, región de La Araucanía, Chile, 2019.",Siniestros transito region multianual,2019,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/ada779507b6643dda90f1d6ae264abbb/shapefile?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/ada779507b6643dda90f1d6ae264abbb/geojson?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/ada779507b6643dda90f1d6ae264abbb/csv?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/ada779507b6643dda90f1d6ae264abbb/kml?layers=0,https://services3.arcgis.com/vaJl1B5HEzZj7154/arcgis/rest/services/Siniestros_Araucania2019/FeatureServer/0,https://mapas-conaset.opendata.arcgis.com/datasets/ada779507b6643dda90f1d6ae264abbb_0
"Siniestros de tránsito, región de Valparaíso, Chile, 2019.",Siniestros transito region multianual,2019,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/d90365b7ebf547e1ad0f803b8189d35d/shapefile?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/d90365b7ebf547e1ad0f803b8189d35d/geojson?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/d90365b7ebf547e1ad0f803b8189d35d/csv?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/d90365b7ebf547e1ad0f803b8189d35d/kml?layers=0,https://services3.arcgis.com/vaJl1B5HEzZj7154/arcgis/rest/services/Siniestros_Valpo2019/FeatureServer/0,https://mapas-conaset.opendata.arcgis.com/datasets/d90365b7ebf547e1ad0f803b8189d35d_0
"Siniestros de tránsito, región de Magallanes, Chile, 2019.",Siniestros transito region multianual,2019,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/f9bcab3358ed4a55a09c1854823004fe/shapefile?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/f9bcab3358ed4a55a09c1854823004fe/geojson?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/f9bcab3358ed4a55a09c1854823004fe/csv?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/f9bcab3358ed4a55a09c1854823004fe/kml?layers=0,https://services3.arcgis.com/vaJl1B5HEzZj7154/arcgis/rest/services/Siniestros_Magallanes2019/FeatureServer/0,https://mapas-conaset.opendata.arcgis.com/datasets/f9bcab3358ed4a55a09c1854823004fe_0
"Siniestros de tránsito, región de Aysén, Chile, 2019.",Siniestros transito region multianual,2019,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/0d2b0fa3947f46eebd8ff3bcfb90c77c/shapefile?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/0d2b0fa3947f46eebd8ff3bcfb90c77c/geojson?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/0d2b0fa3947f46eebd8ff3bcfb90c77c/csv?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/0d2b0fa3947f46eebd8ff3bcfb90c77c/kml?layers=0,https://services3.arcgis.com/vaJl1B5HEzZj7154/arcgis/rest/services/Siniestros_Aysen2019/FeatureServer/0,https://mapas-conaset.opendata.arcgis.com/datasets/0d2b0fa3947f46eebd8ff3bcfb90c77c_0
"Siniestros de tránsito, región de Los Lagos, Chile, 2019.",Siniestros transito region multianual,2019,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/db622c631d57483ca43643d889691b18/shapefile?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/db622c631d57483ca43643d889691b18/geojson?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/db622c631d57483ca43643d889691b18/csv?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/db622c631d57483ca43643d889691b18/kml?layers=0,https://services3.arcgis.com/vaJl1B5HEzZj7154/arcgis/rest/services/Siniestros_LosLagos2019/FeatureServer/0,https://mapas-conaset.opendata.arcgis.com/datasets/db622c631d57483ca43643d889691b18_0
"Siniestros de tránsito, región de Ñuble, Chile, 2019.",Siniestros transito region multianual,2019,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/9a49649fb1c34406990cafacc673d690/shapefile?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/9a49649fb1c34406990cafacc673d690/geojson?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/9a49649fb1c34406990cafacc673d690/csv?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/9a49649fb1c34406990cafacc673d690/kml?layers=0,https://services3.arcgis.com/vaJl1B5HEzZj7154/arcgis/rest/services/Siniestros_%C3%91uble2019/FeatureServer/0,https://mapas-conaset.opendata.arcgis.com/datasets/9a49649fb1c34406990cafacc673d690_0
"Siniestros de tránsito, región de Los Ríos, Chile, 2019.",Siniestros transito region multianual,2019,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/7ad1212f24384508bed986682e3ca77f/shapefile?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/7ad1212f24384508bed986682e3ca77f/geojson?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/7ad1212f24384508bed986682e3ca77f/csv?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/7ad1212f24384508bed986682e3ca77f/kml?layers=0,https://services3.arcgis.com/vaJl1B5HEzZj7154/arcgis/rest/services/Siniestros_LosRios2019/FeatureServer/0,https://mapas-conaset.opendata.arcgis.com/datasets/7ad1212f24384508bed986682e3ca77f_0
"Siniestros de tránsito, región del Biobío, Chile, 2019.",Siniestros transito region multianual,2019,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/2b4d11b516844d7ca3ab28561998e4ee/shapefile?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/2b4d11b516844d7ca3ab28561998e4ee/geojson?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/2b4d11b516844d7ca3ab28561998e4ee/csv?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/2b4d11b516844d7ca3ab28561998e4ee/kml?layers=0,https://services3.arcgis.com/vaJl1B5HEzZj7154/arcgis/rest/services/Siniestros_Biobio2019/FeatureServer/0,https://mapas-conaset.opendata.arcgis.com/datasets/2b4d11b516844d7ca3ab28561998e4ee_0
"Siniestros de tránsito, región del Maule, Chile, 2019.",Siniestros transito region multianual,2019,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/9d0b5c33b1a145089cd83112e05eb798/shapefile?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/9d0b5c33b1a145089cd83112e05eb798/geojson?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/9d0b5c33b1a145089cd83112e05eb798/csv?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/9d0b5c33b1a145089cd83112e05eb798/kml?layers=0,https://services3.arcgis.com/vaJl1B5HEzZj7154/arcgis/rest/services/Siniestros_Maule2019/FeatureServer/0,https://mapas-conaset.opendata.arcgis.com/datasets/9d0b5c33b1a145089cd83112e05eb798_0
"Siniestros de tránsito, RM Rural, Chile, 2019.",Siniestros transito region multianual,2019,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/ce52908ff9914a4e8060c7d9dc75a75a/shapefile?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/ce52908ff9914a4e8060c7d9dc75a75a/geojson?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/ce52908ff9914a4e8060c7d9dc75a75a/csv?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/ce52908ff9914a4e8060c7d9dc75a75a/kml?layers=0,https://services3.arcgis.com/vaJl1B5HEzZj7154/arcgis/rest/services/Siniestros_RMRural2019/FeatureServer/0,https://mapas-conaset.opendata.arcgis.com/datasets/ce52908ff9914a4e8060c7d9dc75a75a_0
"Siniestros de tránsito, región de Tarapacá, Chile, 2019.",Siniestros transito region multianual,2019,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/d6477dd726924a3c97c90f4f42cd7f14/shapefile?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/d6477dd726924a3c97c90f4f42cd7f14/geojson?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/d6477dd726924a3c97c90f4f42cd7f14/csv?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/d6477dd726924a3c97c90f4f42cd7f14/kml?layers=0,https://services3.arcgis.com/vaJl1B5HEzZj7154/arcgis/rest/services/Siniestros_TransitoTarapaca2019/FeatureServer/0,https://mapas-conaset.opendata.arcgis.com/datasets/d6477dd726924a3c97c90f4f42cd7f14_0
"Siniestros de tránsito, región de Coquimbo, Chile, 2019.",Siniestros transito region multianual,2019,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/c998607d51db40658633f414d73a9c26/shapefile?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/c998607d51db40658633f414d73a9c26/geojson?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/c998607d51db40658633f414d73a9c26/csv?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/c998607d51db40658633f414d73a9c26/kml?layers=0,https://services3.arcgis.com/vaJl1B5HEzZj7154/arcgis/rest/services/Siniestros_TransitoCoquimbo2019/FeatureServer/0,https://mapas-conaset.opendata.arcgis.com/datasets/c998607d51db40658633f414d73a9c26_0
"Siniestros de tránsito, región Arica y Parinacota, Chile, 2019.",Siniestros transito region multianual,2019,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/aea88c2c211c4d1b96915d1114f11f7d/shapefile?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/aea88c2c211c4d1b96915d1114f11f7d/geojson?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/aea88c2c211c4d1b96915d1114f11f7d/csv?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/aea88c2c211c4d1b96915d1114f11f7d/kml?layers=0,https://services3.arcgis.com/vaJl1B5HEzZj7154/arcgis/rest/services/Siniestros_TransitoAricaParinacota2019/FeatureServer/0,https://mapas-conaset.opendata.arcgis.com/datasets/aea88c2c211c4d1b96915d1114f11f7d_0
"Siniestros de tránsito, Gran Valparaíso, Chile, 2017.",Siniestros transito region multianual,2017,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/76f33474a432475ab31fa3cedaeb7597/shapefile?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/76f33474a432475ab31fa3cedaeb7597/geojson?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/76f33474a432475ab31fa3cedaeb7597/csv?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/76f33474a432475ab31fa3cedaeb7597/kml?layers=0,https://services3.arcgis.com/vaJl1B5HEzZj7154/arcgis/rest/services/AccidentesGranValpo2017/FeatureServer/0,https://mapas-conaset.opendata.arcgis.com/datasets/76f33474a432475ab31fa3cedaeb7597_0
"Siniestros de tránsito, Gran Concepción, Chile, 2017.",Siniestros transito region multianual,2017,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/af8bbb1a298e4b96a5b637125ef07931/shapefile?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/af8bbb1a298e4b96a5b637125ef07931/geojson?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/af8bbb1a298e4b96a5b637125ef07931/csv?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/af8bbb1a298e4b96a5b637125ef07931/kml?layers=0,https://services3.arcgis.com/vaJl1B5HEzZj7154/arcgis/rest/services/AccidentesGranConce2017_individuales/FeatureServer/0,https://mapas-conaset.opendata.arcgis.com/datasets/af8bbb1a298e4b96a5b637125ef07931_0
AccidentesGranConce2017 individuales,Otros,2017,,,,,,https://mapas-conaset.opendata.arcgis.com/datasets/b6e853544c6f429e8c4f696d95b75cc4
